ID,NAME,PARENT,YEAR,TOTAL
1564,BRAZIL,WORLD,1999,172759243
1565,BRAZIL,WORLD,2000,175287587
1566,BRAZIL,WORLD,2001,177750670
1567,BRAZIL,WORLD,2002,180151021
1568,BRAZIL,WORLD,2003,182482149
1569,BRAZIL,WORLD,2004,184738458
1570,BRAZIL,WORLD,2005,186917361
1571,BRAZIL,WORLD,2006,189012412
1572,BRAZIL,WORLD,2007,191026637
1573,BRAZIL,WORLD,2008,192979029
1574,BRAZIL,WORLD,2009,194895996
1575,BRAZIL,WORLD,2010,196796269
1576,BRAZIL,WORLD,2011,198686688
1577,BRAZIL,WORLD,2012,200560983
1578,BRAZIL,WORLD,2013,202408632
1579,BRAZIL,WORLD,2014,204213133
1580,BRAZIL,WORLD,2015,206962108
1581,BRAZIL,WORLD,2016,207652865
1582,BRAZIL,WORLD,2017,209288278
1583,BRAZIL,WORLD,2018,210867954
1584,BRAZIL,WORLD,2019,212392717
1585,BRAZIL,WORLD,2020,213863046
1586,BRAZIL,WORLD,2021,215277900
1587,BRAZIL,WORLD,2022,216635951
1588,BRAZIL,WORLD,2023,217937210
1589,BRAZIL,WORLD,2024,219181979
1590,BRAZIL,WORLD,2025,220370552
1591,BRAZIL,WORLD,2026,221502809
1592,BRAZIL,WORLD,2027,222578675
1593,BRAZIL,WORLD,2028,223598520
1594,BRAZIL,WORLD,2029,224562876
1595,BRAZIL,WORLD,2030,225472214
1596,BRAZIL,WORLD,2031,226326815
1597,BRAZIL,WORLD,2032,227126881
1598,BRAZIL,WORLD,2033,227872682
1599,BRAZIL,WORLD,2034,228564481
1600,BRAZIL,WORLD,2035,229202582
1601,BRAZIL,WORLD,2036,229787484
1602,BRAZIL,WORLD,2037,230319644
1603,BRAZIL,WORLD,2038,230799257
1604,BRAZIL,WORLD,2039,231226480
1605,BRAZIL,WORLD,2040,231601656
1606,BRAZIL,WORLD,2041,231925066
1607,BRAZIL,WORLD,2042,232197512
1608,BRAZIL,WORLD,2043,232420421
1609,BRAZIL,WORLD,2044,232595537
1610,BRAZIL,WORLD,2045,232724279
1611,BRAZIL,WORLD,2046,232807383
1612,BRAZIL,WORLD,2047,232845132
1613,BRAZIL,WORLD,2048,232837778
1614,BRAZIL,WORLD,2049,232785372
1615,BRAZIL,WORLD,2050,232688044
1616,BRAZIL,WORLD,2051,232546318
1617,BRAZIL,WORLD,2052,232360630
1618,BRAZIL,WORLD,2053,232130794
1619,BRAZIL,WORLD,2054,231856495
1620,BRAZIL,WORLD,2055,231537607
1621,BRAZIL,WORLD,2056,231174505
1622,BRAZIL,WORLD,2057,230767874
1623,BRAZIL,WORLD,2058,230318313
1624,BRAZIL,WORLD,2059,229826557
1625,BRAZIL,WORLD,2060,229293394
1626,BRAZIL,WORLD,2061,228719635
1627,BRAZIL,WORLD,2062,228106117
1628,BRAZIL,WORLD,2063,227453767
1629,BRAZIL,WORLD,2064,226763549
1630,BRAZIL,WORLD,2065,226036562
1631,BRAZIL,WORLD,2066,225274022
1632,BRAZIL,WORLD,2067,224477271
1633,BRAZIL,WORLD,2068,223647626
1634,BRAZIL,WORLD,2069,222786472
1635,BRAZIL,WORLD,2070,221895313
1636,BRAZIL,WORLD,2071,220975620
1637,BRAZIL,WORLD,2072,220029170
1638,BRAZIL,WORLD,2073,219058271
1639,BRAZIL,WORLD,2074,218065474
1640,BRAZIL,WORLD,2075,217053157
1641,BRAZIL,WORLD,2076,216023301
1642,BRAZIL,WORLD,2077,214977583
1643,BRAZIL,WORLD,2078,213917826
1644,BRAZIL,WORLD,2079,212845730
1645,BRAZIL,WORLD,2080,211763066
1646,BRAZIL,WORLD,2081,210671502
1647,BRAZIL,WORLD,2082,209572940
1648,BRAZIL,WORLD,2083,208469616
1649,BRAZIL,WORLD,2084,207363924
1650,BRAZIL,WORLD,2085,206257958
1651,BRAZIL,WORLD,2086,205153327
1652,BRAZIL,WORLD,2087,204051317
1653,BRAZIL,WORLD,2088,202953330
1654,BRAZIL,WORLD,2089,201860677
1655,BRAZIL,WORLD,2090,200774505
1656,BRAZIL,WORLD,2091,199695832
1657,BRAZIL,WORLD,2092,198625505
1658,BRAZIL,WORLD,2093,197564243
1659,BRAZIL,WORLD,2094,196512641
1660,BRAZIL,WORLD,2095,195471145
1661,BRAZIL,WORLD,2096,194440109
1662,BRAZIL,WORLD,2097,193419744
1663,BRAZIL,WORLD,2098,192410139
1664,BRAZIL,WORLD,2099,191411294
1665,BRAZIL,WORLD,2100,190423052
1666,PAKISTAN,WORLD,1990,107678614
1667,PAKISTAN,WORLD,1991,110730420
1668,PAKISTAN,WORLD,1992,113747135
1669,PAKISTAN,WORLD,1993,116749560
1670,PAKISTAN,WORLD,1994,119769556
1671,PAKISTAN,WORLD,1995,122829148
1672,PAKISTAN,WORLD,1996,125938339
1673,PAKISTAN,WORLD,1997,129086987
1674,PAKISTAN,WORLD,1998,132253264
1675,PAKISTAN,WORLD,1999,135405584
1676,PAKISTAN,WORLD,2000,138523285
1677,PAKISTAN,WORLD,2001,141601437
1678,PAKISTAN,WORLD,2002,144654143
1679,PAKISTAN,WORLD,2003,147703401
1680,PAKISTAN,WORLD,2004,150780300
1681,PAKISTAN,WORLD,2005,153909667
1682,PAKISTAN,WORLD,2006,157093993
1683,PAKISTAN,WORLD,2007,160332974
1684,PAKISTAN,WORLD,2008,163644603
1685,PAKISTAN,WORLD,2009,167049580
1686,PAKISTAN,WORLD,2010,170560182
1687,PAKISTAN,WORLD,2011,174184265
1688,PAKISTAN,WORLD,2012,177911533
1689,PAKISTAN,WORLD,2013,181712595
1690,PAKISTAN,WORLD,2014,185546257
1691,PAKISTAN,WORLD,2015,104011956
1692,PAKISTAN,WORLD,2016,193203476
1693,PAKISTAN,WORLD,2017,197015955
1694,PAKISTAN,WORLD,2018,200813818
1695,PAKISTAN,WORLD,2019,204596442
1696,PAKISTAN,WORLD,2020,208362334
1697,PAKISTAN,WORLD,2021,212106995
1698,PAKISTAN,WORLD,2022,215824155
1699,PAKISTAN,WORLD,2023,219509316
1700,PAKISTAN,WORLD,2024,223158203
1701,PAKISTAN,WORLD,2025,226767952
1702,PAKISTAN,WORLD,2026,230335982
1703,PAKISTAN,WORLD,2027,233862814
1704,PAKISTAN,WORLD,2028,237352889
1705,PAKISTAN,WORLD,2029,240812968
1706,PAKISTAN,WORLD,2030,244248371
1707,PAKISTAN,WORLD,2031,247659208
1708,PAKISTAN,WORLD,2032,251045010
1709,PAKISTAN,WORLD,2033,254409778
1710,PAKISTAN,WORLD,2034,257758315
1711,PAKISTAN,WORLD,2035,261093438
1712,PAKISTAN,WORLD,2036,264415428
1713,PAKISTAN,WORLD,2037,267721522
1714,PAKISTAN,WORLD,2038,271007385
1715,PAKISTAN,WORLD,2039,274266975
1716,PAKISTAN,WORLD,2040,277494590
1717,PAKISTAN,WORLD,2041,280687458
1718,PAKISTAN,WORLD,2042,283842283
1719,PAKISTAN,WORLD,2043,286951906
1720,PAKISTAN,WORLD,2044,290007941
1721,PAKISTAN,WORLD,2045,293003264
1722,PAKISTAN,WORLD,2046,295934020
1723,PAKISTAN,WORLD,2047,298797474
1724,PAKISTAN,WORLD,2048,301589116
1725,PAKISTAN,WORLD,2049,304304572
1726,PAKISTAN,WORLD,2050,306940443
1727,PAKISTAN,WORLD,2051,309494078
1728,PAKISTAN,WORLD,2052,311964487
1729,PAKISTAN,WORLD,2053,314352348
1730,PAKISTAN,WORLD,2054,316659543
1731,PAKISTAN,WORLD,2055,318887652
1732,PAKISTAN,WORLD,2056,321036773
1733,PAKISTAN,WORLD,2057,323106830
1734,PAKISTAN,WORLD,2058,325099262
1735,PAKISTAN,WORLD,2059,327015934
1736,PAKISTAN,WORLD,2060,328858580
1737,PAKISTAN,WORLD,2061,330628076
1738,PAKISTAN,WORLD,2062,332325445
1739,PAKISTAN,WORLD,2063,333952715
1740,PAKISTAN,WORLD,2064,335512214
1741,PAKISTAN,WORLD,2065,337005859
1742,PAKISTAN,WORLD,2066,338434749
1743,PAKISTAN,WORLD,2067,339799502
1744,PAKISTAN,WORLD,2068,341100871
1745,PAKISTAN,WORLD,2069,342339421
1746,PAKISTAN,WORLD,2070,343515596
1747,PAKISTAN,WORLD,2071,344630286
1748,PAKISTAN,WORLD,2072,345683827
1749,PAKISTAN,WORLD,2073,346675404
1750,PAKISTAN,WORLD,2074,347603752
1751,PAKISTAN,WORLD,2075,348468054
1752,PAKISTAN,WORLD,2076,349268472
1753,PAKISTAN,WORLD,2077,350005891
1754,PAKISTAN,WORLD,2078,350681170
1755,PAKISTAN,WORLD,2079,351295476
1756,PAKISTAN,WORLD,2080,351849890
1757,PAKISTAN,WORLD,2081,352345115
1758,PAKISTAN,WORLD,2082,352781806
1759,PAKISTAN,WORLD,2083,353161054
1760,PAKISTAN,WORLD,2084,353484023
1761,PAKISTAN,WORLD,2085,353751829
1762,PAKISTAN,WORLD,2086,353965813
1763,PAKISTAN,WORLD,2087,354126955
1764,PAKISTAN,WORLD,2088,354235642
1765,PAKISTAN,WORLD,2089,354292058
1766,PAKISTAN,WORLD,2090,354296824
1767,PAKISTAN,WORLD,2091,354251233
1768,PAKISTAN,WORLD,2092,354157169
1769,PAKISTAN,WORLD,2093,354016937
1770,PAKISTAN,WORLD,2094,353833003
1771,PAKISTAN,WORLD,2095,353607849
1772,PAKISTAN,WORLD,2096,353343854
1773,PAKISTAN,WORLD,2097,353043305
1774,PAKISTAN,WORLD,2098,352708305
1775,PAKISTAN,WORLD,2099,352340889
1776,PAKISTAN,WORLD,2100,351942931
1777,NIGERIA,WORLD,1990,95269988
1778,NIGERIA,WORLD,1991,97726323
1779,NIGERIA,WORLD,1992,100221563
1780,NIGERIA,WORLD,1993,102761737
1781,NIGERIA,WORLD,1994,105355783
1782,NIGERIA,WORLD,1995,108011465
1783,NIGERIA,WORLD,1996,110732904
1784,NIGERIA,WORLD,1997,113522705
1785,NIGERIA,WORLD,1998,116385750
1786,NIGERIA,WORLD,1999,119327073
1787,NIGERIA,WORLD,2000,122352009
1788,NIGERIA,WORLD,2001,125463434
1789,NIGERIA,WORLD,2002,128666710
1790,NIGERIA,WORLD,2003,131972533
1791,NIGERIA,WORLD,2004,135393616
1792,NIGERIA,WORLD,2005,138939478
1793,NIGERIA,WORLD,2006,142614094
1794,NIGERIA,WORLD,2007,146417024
1795,NIGERIA,WORLD,2008,150347390
1796,NIGERIA,WORLD,2009,154402181
1797,NIGERIA,WORLD,2010,158578261
1798,NIGERIA,WORLD,2011,162877076
1799,NIGERIA,WORLD,2012,167297284
1800,NIGERIA,WORLD,2013,171829303
1801,NIGERIA,WORLD,2014,176460502
1802,NIGERIA,WORLD,2015,114248678
1803,NIGERIA,WORLD,2016,185989640
1804,NIGERIA,WORLD,2017,190886311
1805,NIGERIA,WORLD,2018,195875237
1806,NIGERIA,WORLD,2019,200962417
1807,NIGERIA,WORLD,2020,206152701
1808,NIGERIA,WORLD,2021,211446673
1809,NIGERIA,WORLD,2022,216844136
1810,NIGERIA,WORLD,2023,222348372
1811,NIGERIA,WORLD,2024,227963272
1812,NIGERIA,WORLD,2025,233691888
1813,NIGERIA,WORLD,2026,239535182
1814,NIGERIA,WORLD,2027,245493375
1815,NIGERIA,WORLD,2028,251567630
1816,NIGERIA,WORLD,2029,257758923
1817,NIGERIA,WORLD,2030,264067527
1818,NIGERIA,WORLD,2031,270493005
1819,NIGERIA,WORLD,2032,277033906
1820,NIGERIA,WORLD,2033,283687937
1821,NIGERIA,WORLD,2034,290452075
1822,NIGERIA,WORLD,2035,297323173
1823,NIGERIA,WORLD,2036,304298813
1824,NIGERIA,WORLD,2037,311376130
1825,NIGERIA,WORLD,2038,318550761
1826,NIGERIA,WORLD,2039,325817659
1827,NIGERIA,WORLD,2040,333172092
1828,NIGERIA,WORLD,2041,340610467
1829,NIGERIA,WORLD,2042,348129233
1830,NIGERIA,WORLD,2043,355723613
1831,NIGERIA,WORLD,2044,363388543
1832,NIGERIA,WORLD,2045,371119359
1833,NIGERIA,WORLD,2046,378911776
1834,NIGERIA,WORLD,2047,386762397
1835,NIGERIA,WORLD,2048,394668494
1836,NIGERIA,WORLD,2049,402627873
1837,NIGERIA,WORLD,2050,410637868
1838,NIGERIA,WORLD,2051,418695576
1839,NIGERIA,WORLD,2052,426796967
1840,NIGERIA,WORLD,2053,434936945
1841,NIGERIA,WORLD,2054,443109787
1842,NIGERIA,WORLD,2055,451310617
1843,NIGERIA,WORLD,2056,459535453
1844,NIGERIA,WORLD,2057,467781971
1845,NIGERIA,WORLD,2058,476049060
1846,NIGERIA,WORLD,2059,484336507
1847,NIGERIA,WORLD,2060,492643358
1848,NIGERIA,WORLD,2061,500966325
1849,NIGERIA,WORLD,2062,509301590
1850,NIGERIA,WORLD,2063,517646987
1851,NIGERIA,WORLD,2064,526000449
1852,NIGERIA,WORLD,2065,534359116
1853,NIGERIA,WORLD,2066,542719689
1854,NIGERIA,WORLD,2067,551077258
1855,NIGERIA,WORLD,2068,559425224
1856,NIGERIA,WORLD,2069,567755913
1857,NIGERIA,WORLD,2070,576062295
1858,NIGERIA,WORLD,2071,584339740
1859,NIGERIA,WORLD,2072,592583932
1860,NIGERIA,WORLD,2073,600788687
1861,NIGERIA,WORLD,2074,608947469
1862,NIGERIA,WORLD,2075,617054577
1863,NIGERIA,WORLD,2076,625105166
1864,NIGERIA,WORLD,2077,633095697
1865,NIGERIA,WORLD,2078,641023567
1866,NIGERIA,WORLD,2079,648886930
1867,NIGERIA,WORLD,2080,656683661
1868,NIGERIA,WORLD,2081,664410278
1869,NIGERIA,WORLD,2082,672063181
1870,NIGERIA,WORLD,2083,679640045
1871,NIGERIA,WORLD,2084,687138861
1872,NIGERIA,WORLD,2085,694557237
1873,NIGERIA,WORLD,2086,701892652
1874,NIGERIA,WORLD,2087,709141675
1875,NIGERIA,WORLD,2088,716299957
1876,NIGERIA,WORLD,2089,723362600
1877,NIGERIA,WORLD,2090,730325352
1878,NIGERIA,WORLD,2091,737184974
1879,NIGERIA,WORLD,2092,743939102
1880,NIGERIA,WORLD,2093,750585940
1881,NIGERIA,WORLD,2094,757123861
1882,NIGERIA,WORLD,2095,763551079
1883,NIGERIA,WORLD,2096,769865547
1884,NIGERIA,WORLD,2097,776064860
1885,NIGERIA,WORLD,2098,782146230
1886,NIGERIA,WORLD,2099,788106542
1887,NIGERIA,WORLD,2100,793942316
1888,BANGLADESH,WORLD,1990,106188642
1889,BANGLADESH,WORLD,1991,108727432
1890,BANGLADESH,WORLD,1992,111221938
1891,BANGLADESH,WORLD,1993,113695139
1892,BANGLADESH,WORLD,1994,116182267
1893,BANGLADESH,WORLD,1995,118706871
1894,BANGLADESH,WORLD,1996,121269645
1895,BANGLADESH,WORLD,1997,123854640
1896,BANGLADESH,WORLD,1998,126447965
1897,BANGLADESH,WORLD,1999,129029691
1898,BANGLADESH,WORLD,2000,131581242
1899,BANGLADESH,WORLD,2001,134107160
1900,BANGLADESH,WORLD,2002,136600667
1901,BANGLADESH,WORLD,2003,139019001
1902,BANGLADESH,WORLD,2004,141307489
1903,BANGLADESH,WORLD,2005,143431101
1904,BANGLADESH,WORLD,2006,145368004
1905,BANGLADESH,WORLD,2007,147139191
1906,BANGLADESH,WORLD,2008,148805814
1907,BANGLADESH,WORLD,2009,150454708
1908,BANGLADESH,WORLD,2010,152149102
1909,BANGLADESH,WORLD,2011,153911916
1910,BANGLADESH,WORLD,2012,155727053
1911,BANGLADESH,WORLD,2013,157571292
1912,BANGLADESH,WORLD,2014,159405279
1913,BANGLADESH,WORLD,2015,161200806
1914,BANGLADESH,WORLD,2016,162951560
1915,BANGLADESH,WORLD,2017,164669751
1916,BANGLADESH,WORLD,2018,166368149
1917,BANGLADESH,WORLD,2019,168065920
1918,BANGLADESH,WORLD,2020,169775309
1919,BANGLADESH,WORLD,2021,171499635
1920,BANGLADESH,WORLD,2022,173229209
1921,BANGLADESH,WORLD,2023,174947406
1922,BANGLADESH,WORLD,2024,176631129
1923,BANGLADESH,WORLD,2025,178262909
1924,BANGLADESH,WORLD,2026,179836355
1925,BANGLADESH,WORLD,2027,181353356
1926,BANGLADESH,WORLD,2028,182814797
1927,BANGLADESH,WORLD,2029,184224428
1928,BANGLADESH,WORLD,2030,185584811
1929,BANGLADESH,WORLD,2031,186894662
1930,BANGLADESH,WORLD,2032,188151243
1931,BANGLADESH,WORLD,2033,189354346
1932,BANGLADESH,WORLD,2034,190504057
1933,BANGLADESH,WORLD,2035,191600525
1934,BANGLADESH,WORLD,2036,192643385
1935,BANGLADESH,WORLD,2037,193632754
1936,BANGLADESH,WORLD,2038,194569933
1937,BANGLADESH,WORLD,2039,195456694
1938,BANGLADESH,WORLD,2040,196294312
1939,BANGLADESH,WORLD,2041,197083468
1940,BANGLADESH,WORLD,2042,197823881
1941,BANGLADESH,WORLD,2043,198514781
1942,BANGLADESH,WORLD,2044,199154932
1943,BANGLADESH,WORLD,2045,199743520
1944,BANGLADESH,WORLD,2046,200280556
1945,BANGLADESH,WORLD,2047,200766709
1946,BANGLADESH,WORLD,2048,201202569
1947,BANGLADESH,WORLD,2049,201589015
1948,BANGLADESH,WORLD,2050,201926816
1949,BANGLADESH,WORLD,2051,202216426
1950,BANGLADESH,WORLD,2052,202458202
1951,BANGLADESH,WORLD,2053,202652694
1952,BANGLADESH,WORLD,2054,202800474
1953,BANGLADESH,WORLD,2055,202902150
1954,BANGLADESH,WORLD,2056,202958329
1955,BANGLADESH,WORLD,2057,202969671
1956,BANGLADESH,WORLD,2058,202936785
1957,BANGLADESH,WORLD,2059,202860299
1958,BANGLADESH,WORLD,2060,202740914
1959,BANGLADESH,WORLD,2061,202579349
1960,BANGLADESH,WORLD,2062,202376377
1961,BANGLADESH,WORLD,2063,202132813
1962,BANGLADESH,WORLD,2064,201849522
1963,BANGLADESH,WORLD,2065,201527366
1964,BANGLADESH,WORLD,2066,201167118
1965,BANGLADESH,WORLD,2067,200769645
1966,BANGLADESH,WORLD,2068,200336036
1967,BANGLADESH,WORLD,2069,199867499
1968,BANGLADESH,WORLD,2070,199365088
1969,BANGLADESH,WORLD,2071,198829889
1970,BANGLADESH,WORLD,2072,198262660
1971,BANGLADESH,WORLD,2073,197663910
1972,BANGLADESH,WORLD,2074,197033955
1973,BANGLADESH,WORLD,2075,196373334
1974,BANGLADESH,WORLD,2076,195682912
1975,BANGLADESH,WORLD,2077,194963910
1976,BANGLADESH,WORLD,2078,194217575
1977,BANGLADESH,WORLD,2079,193445339
1978,BANGLADESH,WORLD,2080,192648561
1979,BANGLADESH,WORLD,2081,191828435
1980,BANGLADESH,WORLD,2082,190986105
1981,BANGLADESH,WORLD,2083,190122841
1982,BANGLADESH,WORLD,2084,189239969
1983,BANGLADESH,WORLD,2085,188338816
1984,BANGLADESH,WORLD,2086,187420691
1985,BANGLADESH,WORLD,2087,186486919
1986,BANGLADESH,WORLD,2088,185538778
1987,BANGLADESH,WORLD,2089,184577515
1988,BANGLADESH,WORLD,2090,183604470
1989,BANGLADESH,WORLD,2091,182621011
1990,BANGLADESH,WORLD,2092,181628590
1991,BANGLADESH,WORLD,2093,180628709
1992,BANGLADESH,WORLD,2094,179622880
1993,BANGLADESH,WORLD,2095,178612617
1994,BANGLADESH,WORLD,2096,177599476
1995,BANGLADESH,WORLD,2097,176584976
1996,BANGLADESH,WORLD,2098,175570653
1997,BANGLADESH,WORLD,2099,174558037
1998,BANGLADESH,WORLD,2100,173548665
1999,MEXICO,WORLD,1990,85357874
2000,MEXICO,WORLD,1991,87071512
2001,MEXICO,WORLD,1992,88828310
2002,MEXICO,WORLD,1993,90600453
2003,MEXICO,WORLD,1994,92349147
2004,MEXICO,WORLD,1995,94045579
2005,MEXICO,WORLD,1996,95687452
2006,MEXICO,WORLD,1997,97281739
2007,MEXICO,WORLD,1998,98821456
2008,MEXICO,WORLD,1999,100300579
2009,MEXICO,WORLD,2000,101719673
2010,MEXICO,WORLD,2001,103067068
2011,MEXICO,WORLD,2002,104355608
2012,MEXICO,WORLD,2003,105640453
2013,MEXICO,WORLD,2004,106995583
2014,MEXICO,WORLD,2005,108472228
2015,MEXICO,WORLD,2006,110092378
2016,MEXICO,WORLD,2007,111836346
2017,MEXICO,WORLD,2008,113661809
2018,MEXICO,WORLD,2009,115505228
2019,MEXICO,WORLD,2010,117318941
2020,MEXICO,WORLD,2011,119090017
2021,MEXICO,WORLD,2012,120828307
2022,MEXICO,WORLD,2013,122535969
2023,MEXICO,WORLD,2014,124221600
2024,MEXICO,WORLD,2015,125890949
2025,MEXICO,WORLD,2016,127540423
2026,MEXICO,WORLD,2017,129163276
2027,MEXICO,WORLD,2018,130759074
2028,MEXICO,WORLD,2019,132328035
2029,MEXICO,WORLD,2020,133870027
2030,MEXICO,WORLD,2021,135384210
2031,MEXICO,WORLD,2022,136869035
2032,MEXICO,WORLD,2023,138322966
2033,MEXICO,WORLD,2024,139744251
2034,MEXICO,WORLD,2025,141131503
2035,MEXICO,WORLD,2026,142483838
2036,MEXICO,WORLD,2027,143800923
2037,MEXICO,WORLD,2028,145082590
2038,MEXICO,WORLD,2029,146328968
2039,MEXICO,WORLD,2030,147540127
2040,MEXICO,WORLD,2031,148715786
2041,MEXICO,WORLD,2032,149855622
2042,MEXICO,WORLD,2033,150959640
2043,MEXICO,WORLD,2034,152027945
2044,MEXICO,WORLD,2035,153060606
2045,MEXICO,WORLD,2036,154057506
2046,MEXICO,WORLD,2037,155018610
2047,MEXICO,WORLD,2038,155944137
2048,MEXICO,WORLD,2039,156834427
2049,MEXICO,WORLD,2040,157689665
2050,MEXICO,WORLD,2041,158509924
2051,MEXICO,WORLD,2042,159295037
2052,MEXICO,WORLD,2043,160044704
2053,MEXICO,WORLD,2044,160758548
2054,MEXICO,WORLD,2045,161436237
2055,MEXICO,WORLD,2046,162077571
2056,MEXICO,WORLD,2047,162682510
2057,MEXICO,WORLD,2048,163251082
2058,MEXICO,WORLD,2049,163783345
2059,MEXICO,WORLD,2050,164279302
2060,MEXICO,WORLD,2051,164739025
2061,MEXICO,WORLD,2052,165162280
2062,MEXICO,WORLD,2053,165548426
2063,MEXICO,WORLD,2054,165896569
2064,MEXICO,WORLD,2055,166206147
2065,MEXICO,WORLD,2056,166477093
2066,MEXICO,WORLD,2057,166709750
2067,MEXICO,WORLD,2058,166904471
2068,MEXICO,WORLD,2059,167061775
2069,MEXICO,WORLD,2060,167182207
2070,MEXICO,WORLD,2061,167266248
2071,MEXICO,WORLD,2062,167314374
2072,MEXICO,WORLD,2063,167327186
2073,MEXICO,WORLD,2064,167305355
2074,MEXICO,WORLD,2065,167249641
2075,MEXICO,WORLD,2066,167160826
2076,MEXICO,WORLD,2067,167039844
2077,MEXICO,WORLD,2068,166887862
2078,MEXICO,WORLD,2069,166706162
2079,MEXICO,WORLD,2070,166496007
2080,MEXICO,WORLD,2071,166258218
2081,MEXICO,WORLD,2072,165993818
2082,MEXICO,WORLD,2073,165704593
2083,MEXICO,WORLD,2074,165392581
2084,MEXICO,WORLD,2075,165059416
2085,MEXICO,WORLD,2076,164706318
2086,MEXICO,WORLD,2077,164333769
2087,MEXICO,WORLD,2078,163941723
2088,MEXICO,WORLD,2079,163529742
2089,MEXICO,WORLD,2080,163097669
2090,MEXICO,WORLD,2081,162646136
2091,MEXICO,WORLD,2082,162176080
2092,MEXICO,WORLD,2083,161687993
2093,MEXICO,WORLD,2084,161182369
2094,MEXICO,WORLD,2085,160659839
2095,MEXICO,WORLD,2086,160121048
2096,MEXICO,WORLD,2087,159566919
2097,MEXICO,WORLD,2088,158998720
2098,MEXICO,WORLD,2089,158417915
2099,MEXICO,WORLD,2090,157825851
2100,MEXICO,WORLD,2091,157223616
2101,MEXICO,WORLD,2092,156612074
2102,MEXICO,WORLD,2093,155992010
2103,MEXICO,WORLD,2094,155364172
2104,MEXICO,WORLD,2095,154729398
2105,MEXICO,WORLD,2096,154088687
2106,MEXICO,WORLD,2097,153443147
2107,MEXICO,WORLD,2098,152794053
2108,MEXICO,WORLD,2099,152142826
2109,MEXICO,WORLD,2100,151491044
